SalesID,Product,Region,Sales,Year
1722,Product C,South,3827.72,2023
1723,Product E,East,177.61,2023
1724,Product B,West,2833.27,2025
1725,Product E,South,1959.36,2023
1726,Product A,North,2582.09,2022
1727,Product C,South,2857.87,2025
1728,Product B,East,1635.5,2022
1729,Product D,East,1546.03,2023
1730,Product B,East,3693.67,2022
1731,Product D,East,4369.26,2023
1732,Product B,North,1043.65,2023
1733,Product E,South,578.33,2022
1734,Product E,North,4499.2,2023
1735,Product E,North,1814.49,2024
1736,Product A,North,2801.46,2022
1737,Product D,East,1861.76,2024
1738,Product E,East,716.43,2022
1739,Product A,East,2987.73,2023
1740,Product D,South,2673.19,2023
1741,Product B,West,1094.67,2025
1742,Product A,East,2314.16,2025
1743,Product C,South,4005.04,2024
1744,Product A,East,2993.09,2023
1745,Product A,East,574.89,2025
1746,Product D,North,2785.31,2023
1747,Product B,North,3543.42,2022
1748,Product C,North,3984.25,2025
1749,Product E,South,3182.68,2024
1750,Product E,West,848.03,2025
1751,Product A,West,3579.85,2023
1752,Product D,South,3418.98,2026
1753,Product D,East,219.69,2026
1754,Product E,South,2117.56,2023
1755,Product C,East,1731.46,2022
1756,Product B,South,3380.12,2025
1757,Product C,South,1159.07,2026
1758,Product B,South,2995.27,2022
1759,Product E,West,4574.71,2023
1760,Product B,North,4009.23,2022
1761,Product D,South,4615.14,2023
1762,Product A,West,4894.68,2025
1763,Product A,North,152.28,2022
1764,Product E,North,3151.43,2025
1765,Product D,South,2122.91,2022
1766,Product C,East,4313.29,2023
1767,Product D,East,1333.89,2023
1768,Product A,East,4907.04,2022
1769,Product A,South,3107.17,2023
1770,Product D,East,3988.33,2024
1771,Product D,West,519.44,2024
1772,Product A,West,998.94,2025
1773,Product C,West,3816.18,2024
1774,Product E,West,207.73,2024
1775,Product E,North,4102.7,2026
1776,Product D,West,168.35,2026
1777,Product E,East,3319.88,2026
1778,Product A,South,1888.96,2026
1779,Product A,East,3096.32,2023
1780,Product D,West,3510.55,2025
1781,Product D,North,1778.13,2025
1782,Product D,West,629.02,2024
1783,Product C,South,441.26,2025
1784,Product E,East,2985.79,2024
1785,Product D,South,2651.21,2025
1786,Product B,South,3736.78,2022
1787,Product B,South,2597.7,2022
1788,Product A,East,2169.98,2025
1789,Product E,West,2050.63,2023
1790,Product D,South,229.59,2024
1791,Product B,East,1744.23,2025
1792,Product E,North,4882.5,2024
1793,Product A,East,4380.42,2026
1794,Product C,North,1713.95,2025
1795,Product E,East,2980.2,2023
1796,Product E,West,4251.75,2026
1797,Product C,South,2262.24,2025
1798,Product E,West,187.99,2022
1799,Product A,East,465.1,2025
1800,Product A,South,2600.92,2022
1801,Product C,North,4850.25,2022
1802,Product D,East,3496.73,2025
1803,Product B,South,447.49,2025
1804,Product D,North,1027.87,2022
1805,Product E,North,3879.48,2024
1806,Product B,West,4223.05,2026
1807,Product C,East,3126.7,2023
1808,Product C,North,3257.67,2025
1809,Product B,South,238.85,2026
1810,Product A,North,4159.8,2026
1811,Product B,North,3962.55,2024
1812,Product E,West,1369.27,2026
1813,Product A,West,3572.52,2025
1814,Product C,South,1152.79,2026
1815,Product B,West,297.62,2025
1816,Product D,North,1085.57,2025
1817,Product D,North,975.28,2022
1818,Product E,West,1754.97,2024
1819,Product D,North,2150.4,2023
1820,Product B,North,2591.84,2022
1821,Product B,South,2436.09,2023
1822,Product D,West,1426.31,2025
1823,Product B,North,242.94,2022
1824,Product E,West,3065.0,2026
1825,Product A,South,2039.15,2026
1826,Product E,West,1563.49,2023
1827,Product E,North,4348.01,2025
1828,Product B,West,3759.04,2023
1829,Product A,North,4303.05,2024
1830,Product B,North,2525.42,2026
1831,Product C,North,741.56,2022
1832,Product B,South,3511.49,2022
1833,Product B,West,1109.76,2022
1834,Product B,South,2262.03,2026
1835,Product A,West,418.5,2025
1836,Product B,South,4144.01,2026
1837,Product A,East,717.11,2026
1838,Product D,North,4525.18,2022
1839,Product C,North,4334.73,2026
1840,Product A,South,2376.46,2022
1841,Product D,East,3747.4,2025
1842,Product A,North,3135.28,2024
1843,Product A,West,4035.07,2022
1844,Product C,South,2215.84,2023
1845,Product E,North,3950.46,2024
1846,Product E,North,2366.04,2025
1847,Product A,South,4710.73,2024
1848,Product B,South,2483.22,2022
1849,Product D,West,2366.83,2025
1850,Product B,West,3946.85,2023
1851,Product B,North,4125.73,2022
1852,Product A,North,2817.0,2022
1853,Product A,South,981.01,2025
1854,Product A,North,2392.02,2025
1855,Product A,North,4843.56,2024
1856,Product E,South,3789.63,2023
1857,Product A,North,4074.7,2024
1858,Product E,North,260.84,2024
1859,Product E,East,2392.51,2022
1860,Product A,West,3268.44,2025
1861,Product C,South,4167.16,2022
1862,Product D,East,341.44,2023
1863,Product B,West,4276.95,2024
1864,Product E,West,2787.16,2023
1865,Product D,West,1066.84,2025
1866,Product C,East,1654.55,2025
1867,Product B,East,1481.45,2026
1868,Product B,West,2701.21,2023
1869,Product E,North,353.26,2022
1870,Product A,North,876.83,2023
1871,Product C,East,4082.2,2024
1872,Product E,East,749.76,2025
1873,Product C,East,1243.64,2025
1874,Product A,West,2321.52,2023
1875,Product A,North,2633.89,2023
1876,Product E,East,3841.69,2023
1877,Product A,East,2291.93,2024
1878,Product D,South,3970.34,2024
1879,Product B,West,3129.9,2022
1880,Product E,South,654.19,2023
1881,Product C,North,866.02,2022
1882,Product D,South,2241.47,2026
1883,Product E,South,2044.76,2024
1884,Product A,South,3743.37,2025
1885,Product A,West,2945.61,2026
1886,Product A,North,2001.85,2025
1887,Product A,South,936.73,2026
1888,Product C,West,1211.5,2022
1889,Product D,North,2919.95,2022
1890,Product B,East,2174.85,2024
1891,Product C,South,2623.14,2025
1892,Product C,North,936.32,2026
1893,Product B,South,3348.24,2023
1894,Product B,East,4277.44,2023
1895,Product A,North,1363.9,2024
1896,Product C,West,2508.42,2025
1897,Product E,North,4880.08,2023
1898,Product B,West,1732.88,2024
1899,Product B,North,3015.73,2024
1900,Product D,West,541.96,2025
1901,Product E,East,3069.47,2023
1902,Product E,East,539.2,2023
1903,Product B,East,4800.25,2023
1904,Product A,North,3606.75,2022
1905,Product D,East,3961.98,2023
1906,Product E,South,3550.11,2026
1907,Product B,East,2989.67,2022
1908,Product E,West,2304.57,2022
1909,Product D,West,4306.03,2022
1910,Product D,West,4788.49,2022
1911,Product C,North,2545.28,2024
1912,Product B,South,4664.52,2026
1913,Product D,East,2958.33,2025
1914,Product C,South,2738.08,2023
1915,Product C,South,2326.97,2022
1916,Product E,West,1125.51,2025
1917,Product E,West,118.23,2024
1918,Product C,West,1283.38,2025
1919,Product E,North,2597.64,2022
1920,Product D,South,1961.8,2026
1921,Product A,South,2297.58,2025
1922,Product D,North,4905.18,2022
1923,Product C,North,1816.33,2022
1924,Product C,North,2315.7,2023
1925,Product D,South,754.23,2023
1926,Product E,South,334.99,2026
1927,Product E,West,3899.51,2023
1928,Product C,West,2896.35,2026
1929,Product B,South,3827.45,2024
1930,Product E,West,834.33,2024
1931,Product D,North,2901.96,2023
1932,Product E,East,1342.85,2024
1933,Product D,West,1217.5,2025
1934,Product C,South,156.48,2025
1935,Product E,West,738.67,2025
1936,Product D,West,1615.41,2024
1937,Product C,West,672.71,2025
1938,Product B,East,4930.71,2026
1939,Product D,North,1612.3,2022
1940,Product B,South,738.59,2023
1941,Product B,East,1075.5,2026
1942,Product A,South,2979.75,2025
1943,Product E,South,413.81,2022
1944,Product D,South,4325.93,2023
1945,Product B,East,4811.35,2026
1946,Product A,North,1309.06,2023
1947,Product C,South,2305.47,2024
1948,Product D,North,208.46,2025
1949,Product B,North,3239.48,2026
1950,Product E,West,2128.24,2026
1951,Product A,East,1423.29,2022
1952,Product B,East,1113.5,2022
1953,Product E,West,3304.71,2022
1954,Product B,West,2139.46,2023
1955,Product D,North,980.33,2025
1956,Product D,South,3476.63,2023
1957,Product D,East,2868.85,2025
1958,Product A,South,4307.49,2026
1959,Product D,South,675.63,2023
1960,Product E,West,3949.77,2023
1961,Product B,South,3400.23,2023
1962,Product C,North,663.55,2024
1963,Product E,West,3504.62,2025
1964,Product E,South,2263.58,2025
1965,Product D,West,4730.43,2023
1966,Product A,North,793.9,2024
1967,Product B,North,3249.88,2023
1968,Product A,South,1971.7,2025
1969,Product B,West,4788.39,2026
1970,Product B,South,1716.88,2024
1971,Product A,South,4814.71,2024
1972,Product E,West,4517.28,2023
1973,Product B,South,1424.88,2026
1974,Product A,North,4037.35,2025
1975,Product B,West,4978.46,2022
1976,Product C,West,1338.05,2025
1977,Product E,West,2240.21,2025
1978,Product D,West,2648.89,2026
1979,Product B,South,1545.16,2024
1980,Product C,South,174.8,2025
1981,Product D,North,1178.63,2024
1982,Product D,East,1481.49,2026
1983,Product B,East,2273.64,2026
1984,Product A,North,938.4,2023
1985,Product B,East,4378.95,2022
1986,Product C,North,3554.06,2026
1987,Product D,South,517.48,2026
1988,Product B,West,3285.45,2024
1989,Product A,West,3302.92,2026
1990,Product B,South,4785.48,2025
1991,Product E,West,114.8,2023
1992,Product A,West,1314.87,2023
1993,Product C,East,4646.18,2025
1994,Product D,South,4667.46,2026
1995,Product B,East,3630.87,2022
1996,Product A,East,3852.24,2026
1997,Product E,West,548.27,2023
1998,Product A,West,2617.99,2022
1999,Product E,South,1234.76,2024
2000,Product C,West,987.97,2024
2001,Product D,West,4070.49,2026
2002,Product C,South,761.69,2026
2003,Product B,West,2396.39,2022
2004,Product A,East,4699.03,2022
2005,Product E,South,1010.58,2026
2006,Product E,West,4892.17,2023
2007,Product A,North,4972.01,2024
2008,Product A,South,2822.52,2022
2009,Product B,South,933.7,2023
2010,Product C,North,1648.91,2026
2011,Product E,West,2180.01,2025
2012,Product B,West,1615.69,2022
2013,Product C,South,1475.11,2025
2014,Product B,South,4863.93,2023
2015,Product E,West,851.49,2024
2016,Product A,West,3693.31,2023
2017,Product A,East,102.01,2024
2018,Product C,South,3021.3,2023
2019,Product D,South,4588.12,2022
2020,Product C,North,1510.88,2022
2021,Product D,East,1009.08,2025
2022,Product B,West,3293.23,2023
2023,Product B,East,3591.75,2023
2024,Product E,West,3471.35,2025
2025,Product D,West,1664.65,2026
2026,Product E,East,1335.79,2023
2027,Product A,South,4784.0,2023
2028,Product D,West,4624.17,2023
2029,Product C,East,2340.85,2026
2030,Product A,North,4246.35,2022
2031,Product A,East,2316.39,2025
2032,Product C,North,2179.51,2026
2033,Product A,West,868.14,2024
2034,Product D,East,2189.39,2024
2035,Product E,East,2733.34,2026
2036,Product A,North,210.27,2026
2037,Product D,East,2276.15,2022
2038,Product B,East,3928.65,2024
2039,Product D,West,3432.23,2025
2040,Product E,East,3212.27,2023
2041,Product D,South,4556.82,2023
2042,Product C,North,188.36,2022
2043,Product E,East,2829.53,2022
2044,Product B,North,3958.01,2024
2045,Product C,North,2752.54,2025
2046,Product D,North,1687.09,2025
2047,Product E,East,767.63,2026
2048,Product B,East,4449.06,2022
2049,Product C,North,2406.74,2023
2050,Product B,South,4402.76,2023
2051,Product D,North,2970.68,2024
2052,Product B,South,3403.54,2023
2053,Product A,North,4040.88,2025
2054,Product C,West,3329.86,2025
2055,Product B,North,2050.47,2022
2056,Product D,North,2616.8,2024
2057,Product D,East,4034.92,2023
2058,Product B,South,1930.89,2022
2059,Product D,West,2001.8,2026
2060,Product E,South,568.88,2026
2061,Product E,West,4581.46,2023
2062,Product E,North,546.08,2023
2063,Product A,East,3276.22,2023
2064,Product B,East,2124.65,2025
2065,Product A,South,2087.54,2023
2066,Product D,East,3429.8,2026
2067,Product A,South,428.76,2023
2068,Product D,South,3009.16,2024
2069,Product D,West,3882.96,2026
2070,Product C,South,4158.24,2024
2071,Product E,West,935.6,2026
2072,Product D,East,4497.35,2022
2073,Product C,South,3315.12,2026
2074,Product E,South,4421.09,2026
2075,Product D,North,2477.88,2024
2076,Product D,South,2755.96,2024
2077,Product A,South,4603.29,2026
2078,Product A,North,4509.56,2026
2079,Product E,North,2295.99,2025
2080,Product D,East,1444.62,2022
2081,Product B,South,2026.54,2022
2082,Product A,East,2000.05,2023
2083,Product E,East,1505.65,2026
2084,Product D,North,1416.04,2026
2085,Product D,West,4319.21,2026
2086,Product B,East,442.32,2026
2087,Product E,West,3420.29,2022
2088,Product D,South,946.82,2024
2089,Product A,North,1788.08,2025
2090,Product B,South,401.56,2024
2091,Product E,South,1422.87,2024
2092,Product B,North,3865.26,2022
2093,Product A,South,4436.58,2025
2094,Product E,North,1185.48,2026
2095,Product B,West,2371.38,2022
2096,Product C,South,2404.59,2022
2097,Product A,North,4380.52,2025
2098,Product A,East,3837.72,2023
2099,Product A,South,2614.08,2022
2100,Product C,West,3386.66,2024
2101,Product C,North,4252.04,2024
2102,Product D,South,146.74,2026
2103,Product B,South,2074.16,2022
2104,Product D,South,4545.49,2026
2105,Product B,West,3727.53,2022
2106,Product C,North,2759.92,2025
2107,Product C,East,2695.26,2022
2108,Product D,East,1804.07,2023
2109,Product E,East,2650.55,2024
2110,Product D,North,3311.38,2025
2111,Product B,East,2149.98,2024
2112,Product D,West,3599.35,2026
2113,Product A,North,4320.04,2025
2114,Product B,South,857.96,2023
2115,Product B,West,2312.58,2024
2116,Product E,South,2099.3,2022
2117,Product C,East,3468.58,2022
2118,Product B,West,1324.35,2022
2119,Product C,North,3237.23,2025
2120,Product D,West,4399.7,2023
2121,Product A,South,2148.84,2023
2122,Product E,North,4563.98,2023
2123,Product C,West,4966.5,2024
2124,Product B,West,619.85,2025
2125,Product C,West,1241.96,2022
2126,Product B,West,4756.86,2024
2127,Product C,North,4795.81,2023
2128,Product B,South,578.77,2022
2129,Product D,West,173.49,2025
2130,Product B,North,889.39,2026
2131,Product B,South,4980.46,2023
2132,Product A,West,982.0,2023
2133,Product B,South,2562.48,2023
2134,Product A,South,4257.25,2023
2135,Product E,North,199.97,2022
2136,Product A,South,3062.0,2025
2137,Product D,North,1457.42,2024
2138,Product A,West,4325.44,2022
2139,Product E,South,1488.96,2025
2140,Product D,South,3465.1,2024
2141,Product C,East,3403.68,2023
2142,Product C,West,1185.32,2025
2143,Product A,West,270.52,2023
2144,Product A,East,2105.32,2025
2145,Product E,East,1517.05,2026
2146,Product E,North,4063.99,2023
2147,Product B,North,4021.78,2023
2148,Product E,South,2339.42,2023
2149,Product B,South,3071.91,2022
2150,Product D,South,3060.87,2024
2151,Product A,South,4153.07,2023
2152,Product D,North,2182.51,2023
2153,Product E,West,1449.69,2022
2154,Product D,South,1398.67,2022
2155,Product D,West,2727.34,2026
2156,Product D,South,2300.83,2025
2157,Product E,East,2256.59,2023
2158,Product D,South,546.57,2025
2159,Product B,South,3621.16,2022
2160,Product E,South,1147.31,2022
2161,Product D,North,1065.07,2026
2162,Product E,East,2122.52,2024
2163,Product C,South,1216.11,2022
2164,Product B,South,2960.91,2023
2165,Product D,West,1920.17,2026
2166,Product C,East,2299.67,2024
2167,Product C,South,2732.13,2026
2168,Product E,West,1097.32,2022
2169,Product C,West,863.18,2024
2170,Product B,North,4414.07,2025
2171,Product B,West,2225.25,2024
2172,Product A,South,2119.26,2023
2173,Product B,North,274.5,2025
2174,Product C,North,2540.08,2025
2175,Product B,South,2815.43,2023
2176,Product E,East,2838.32,2025
2177,Product A,West,3564.45,2022
2178,Product C,North,969.66,2024
2179,Product A,East,1335.89,2024
2180,Product C,South,4072.58,2023
2181,Product E,West,4741.14,2022
2182,Product A,West,766.07,2025
2183,Product D,North,2538.48,2024
2184,Product C,West,1149.46,2024
2185,Product D,West,394.36,2024
2186,Product A,West,1694.97,2024
2187,Product D,West,804.07,2026
2188,Product D,South,3578.67,2023
2189,Product A,East,2715.25,2025
2190,Product E,South,804.79,2025
2191,Product D,South,145.28,2023
2192,Product D,North,4059.97,2022
2193,Product E,West,963.35,2023
2194,Product D,South,3070.46,2024
2195,Product D,West,1750.92,2024
2196,Product D,South,2968.88,2023
2197,Product B,South,1646.7,2023
2198,Product E,North,526.0,2025
2199,Product D,East,1192.46,2025
2200,Product E,East,1021.49,2026
2201,Product C,South,2197.29,2026
2202,Product C,North,3325.59,2024
2203,Product D,West,1392.65,2026
2204,Product E,West,159.14,2026
2205,Product E,South,2642.79,2022
2206,Product E,East,3068.22,2023
2207,Product B,North,4818.07,2025
2208,Product C,East,2988.41,2026
2209,Product E,West,2408.75,2025
2210,Product E,East,2909.67,2026
2211,Product B,West,4646.71,2026
2212,Product B,North,4159.05,2024
2213,Product E,North,1682.6,2022
2214,Product A,South,1262.55,2023
2215,Product E,South,1386.9,2023
2216,Product E,East,2571.66,2024
2217,Product B,North,3745.84,2024
2218,Product B,North,2565.77,2023
2219,Product E,South,432.2,2023
2220,Product E,West,3645.55,2022
2221,Product E,East,4049.25,2026
2222,Product B,East,1518.54,2022
2223,Product E,South,3354.22,2023
2224,Product E,North,2190.3,2026
2225,Product D,South,4456.68,2023
2226,Product A,South,4241.61,2022
2227,Product C,South,2674.62,2022
2228,Product A,South,3488.38,2022
2229,Product D,West,4428.41,2026
2230,Product C,West,2529.01,2025
2231,Product E,North,1634.93,2025
2232,Product D,South,3792.96,2023
2233,Product E,West,1178.32,2026
2234,Product B,North,2003.8,2024
2235,Product D,South,4342.06,2025
2236,Product B,East,3649.67,2026
2237,Product D,West,2078.67,2026
2238,Product D,North,1152.25,2025
2239,Product B,East,1844.25,2026
2240,Product C,South,1492.11,2026
2241,Product A,South,962.84,2025
2242,Product E,South,3742.33,2022
2243,Product D,West,1335.14,2023
2244,Product E,North,2325.42,2024
2245,Product B,East,1990.71,2023
2246,Product E,North,4912.18,2022
2247,Product B,West,2016.35,2022
2248,Product E,North,491.91,2026
2249,Product A,West,540.15,2023
2250,Product A,South,2994.69,2022
2251,Product A,East,3036.88,2023
2252,Product A,South,2151.92,2022
2253,Product A,North,2216.03,2024
2254,Product A,South,364.27,2022
2255,Product B,East,2631.08,2023
2256,Product D,South,2573.22,2026
2257,Product E,East,832.79,2023
2258,Product A,East,608.81,2025
2259,Product B,South,705.51,2023
2260,Product B,West,595.04,2024
2261,Product B,North,3087.57,2024
2262,Product D,West,1062.76,2024
2263,Product E,West,1332.01,2022
2264,Product D,South,950.5,2024
2265,Product C,North,4793.39,2023
2266,Product B,North,4287.63,2026
2267,Product C,West,1229.42,2024
2268,Product A,South,1705.07,2023
2269,Product A,North,1128.47,2022
2270,Product D,West,2510.19,2022
2271,Product E,North,196.09,2026
2272,Product C,South,3389.7,2026
2273,Product E,South,2663.47,2023
2274,Product D,South,4503.33,2026
2275,Product A,North,905.52,2026
2276,Product E,East,4040.14,2022
2277,Product E,North,3980.61,2023
2278,Product A,East,723.19,2026
2279,Product C,South,2052.94,2023
2280,Product A,West,933.75,2024
2281,Product E,East,1348.13,2022
2282,Product C,South,1389.91,2022
2283,Product C,South,2825.56,2022
2284,Product A,East,2115.91,2025
2285,Product E,West,4743.89,2023
2286,Product D,South,719.21,2024
2287,Product E,East,4871.09,2026
2288,Product B,West,1230.13,2024
2289,Product D,West,3887.08,2023
2290,Product C,South,1760.95,2022
2291,Product D,North,801.1,2025
2292,Product C,North,4303.66,2023
2293,Product C,South,1613.42,2023
2294,Product D,West,3328.39,2026
2295,Product C,South,2875.57,2024
2296,Product C,East,2411.61,2024
2297,Product B,North,2529.52,2026
2298,Product E,East,3687.97,2025
2299,Product E,South,530.09,2022
2300,Product B,South,3374.09,2022
2301,Product D,West,4489.48,2025
2302,Product A,West,383.16,2026
2303,Product A,West,789.2,2023
2304,Product A,East,3611.5,2024
2305,Product B,West,2242.68,2023
2306,Product B,South,2077.39,2024
2307,Product C,West,771.14,2023
2308,Product A,North,2583.17,2026
2309,Product D,West,720.07,2026
2310,Product D,East,2435.44,2025
2311,Product A,North,3841.71,2023
2312,Product A,North,1365.5,2023
2313,Product A,North,2455.85,2025
2314,Product B,East,4960.88,2025
2315,Product B,South,3464.59,2026
2316,Product B,West,4222.65,2026
2317,Product E,North,2132.75,2023
2318,Product D,North,3862.52,2026
2319,Product D,North,298.49,2026
2320,Product C,South,702.26,2023
2321,Product B,South,1095.05,2025
2322,Product E,East,2069.56,2023
2323,Product E,South,4244.15,2022
2324,Product D,West,1796.7,2023
2325,Product B,East,3307.64,2022
2326,Product C,East,3575.64,2023
2327,Product B,West,2972.29,2022
2328,Product A,West,1850.49,2022
2329,Product B,West,2927.56,2023
2330,Product A,East,1777.1,2026
2331,Product A,East,510.98,2024
2332,Product C,East,4964.74,2026
2333,Product D,West,723.19,2022
2334,Product B,West,454.51,2023
2335,Product A,North,4404.8,2023
2336,Product B,South,1578.99,2023
2337,Product D,North,3286.46,2023
2338,Product D,West,1712.13,2024
2339,Product E,East,2018.13,2025
2340,Product D,West,1384.35,2022
2341,Product C,South,1780.92,2024
2342,Product A,North,2112.43,2026
2343,Product E,North,3630.04,2025
2344,Product C,East,2606.53,2025
2345,Product B,North,4723.47,2023
2346,Product A,North,305.21,2024
2347,Product D,West,2565.03,2026
2348,Product A,North,2962.7,2023
2349,Product B,North,4608.97,2023
2350,Product E,North,340.88,2022
2351,Product E,East,2910.15,2025
2352,Product E,East,4282.79,2026
2353,Product D,West,1285.45,2025
2354,Product C,North,4393.83,2024
2355,Product C,East,193.31,2022
2356,Product A,East,3689.03,2023
2357,Product D,West,4672.25,2022
2358,Product E,South,3320.27,2023
2359,Product E,North,2251.24,2022
2360,Product B,East,319.92,2023
2361,Product B,West,4608.56,2025
2362,Product E,West,2404.45,2025
2363,Product E,West,242.08,2025
2364,Product D,East,3480.12,2025
2365,Product C,North,2461.0,2022
2366,Product B,South,709.29,2023
2367,Product C,North,1149.93,2025
2368,Product D,West,416.0,2022
2369,Product E,West,2914.04,2023
2370,Product C,South,3147.94,2022
2371,Product E,North,2578.14,2025
2372,Product E,West,4103.8,2024
2373,Product A,West,4318.94,2022
2374,Product C,North,3116.56,2025
2375,Product C,West,162.51,2026
2376,Product E,North,3506.63,2023
2377,Product D,West,2148.2,2025
2378,Product A,North,2871.23,2026
2379,Product E,South,3280.49,2022
2380,Product B,West,1816.16,2022
2381,Product B,South,4593.78,2026
2382,Product A,West,756.48,2026
2383,Product D,West,3390.41,2023
2384,Product E,East,121.36,2022
2385,Product C,North,4630.79,2026
2386,Product A,South,651.27,2024
2387,Product D,South,564.93,2024
2388,Product C,South,1731.74,2026
2389,Product B,North,1930.47,2023
2390,Product B,East,1150.07,2022
2391,Product C,South,2967.1,2024
2392,Product A,North,2270.28,2026
2393,Product B,West,267.46,2026
2394,Product E,South,1666.3,2025
2395,Product C,South,4071.12,2026
2396,Product C,East,3479.54,2023
2397,Product B,South,3651.87,2024
2398,Product A,South,3520.77,2025
2399,Product E,West,1623.77,2024
2400,Product A,North,588.35,2024
2401,Product D,North,1435.09,2023
2402,Product D,East,4175.75,2026
2403,Product B,West,4904.31,2023
2404,Product B,North,2519.85,2026
2405,Product B,West,147.53,2025
2406,Product D,North,786.22,2023
2407,Product A,West,1678.19,2023
2408,Product A,East,2935.07,2022
2409,Product B,South,467.96,2023
2410,Product E,East,4722.45,2022
2411,Product A,North,1888.91,2026
2412,Product D,East,4571.66,2026
2413,Product C,South,3924.56,2026
2414,Product C,East,3801.64,2022
2415,Product C,North,3072.93,2026
2416,Product E,North,3171.24,2024
2417,Product B,East,3226.22,2023
2418,Product D,South,3180.73,2022
2419,Product E,East,2813.27,2026
2420,Product D,South,4933.43,2024
2421,Product D,West,3688.22,2023
2422,Product B,South,3907.04,2023
2423,Product C,West,4375.07,2026
2424,Product B,East,1156.63,2024
2425,Product E,South,510.64,2022
2426,Product E,West,2466.18,2026
2427,Product E,West,2619.0,2023
2428,Product B,West,4162.99,2023
2429,Product D,North,2274.54,2023
2430,Product D,East,2897.18,2026
2431,Product A,West,2682.65,2025
2432,Product E,South,287.19,2025
2433,Product D,West,3114.55,2025
2434,Product A,North,4157.41,2024
2435,Product D,East,871.75,2026
2436,Product E,North,3012.23,2023
2437,Product C,North,3008.69,2024
2438,Product E,North,904.51,2025
2439,Product B,South,704.97,2022
2440,Product D,East,4902.25,2024
2441,Product D,East,2029.22,2024
2442,Product B,South,1214.37,2026
2443,Product B,East,939.49,2024
2444,Product C,North,3371.25,2026
2445,Product D,East,3086.28,2022
2446,Product D,South,3253.41,2023
2447,Product C,North,531.23,2023
2448,Product A,South,4478.32,2025
2449,Product C,West,2007.41,2025
2450,Product E,North,1635.51,2022
2451,Product D,North,2365.57,2023
2452,Product B,East,2011.32,2025
2453,Product E,North,4331.53,2024
2454,Product D,South,4653.38,2026
2455,Product C,East,1586.92,2025
2456,Product E,West,4333.29,2022
2457,Product D,South,3929.46,2023
2458,Product A,West,4660.96,2022
2459,Product A,West,1304.18,2026
2460,Product B,West,2927.1,2026
2461,Product D,North,1445.27,2022
2462,Product A,South,4138.06,2025
2463,Product C,South,126.09,2025
2464,Product D,North,2867.61,2023
2465,Product C,East,1762.1,2023
2466,Product C,West,1681.15,2024
2467,Product A,South,3260.04,2024
2468,Product D,North,4272.27,2023
2469,Product E,West,3085.06,2024
2470,Product A,East,4280.55,2022
2471,Product A,East,1396.53,2025
2472,Product D,West,2645.56,2024
2473,Product D,East,2307.63,2024
2474,Product C,South,157.06,2022
2475,Product D,South,2828.38,2026
2476,Product C,South,3341.47,2023
2477,Product A,East,3000.38,2022
2478,Product B,South,3707.77,2026
2479,Product E,North,2899.56,2022
2480,Product A,South,427.08,2025
2481,Product D,South,670.58,2022
2482,Product E,East,3022.73,2022
2483,Product B,South,1447.4,2025
2484,Product B,West,490.26,2023
2485,Product C,North,2205.05,2026
2486,Product E,East,2816.18,2024
2487,Product C,North,1710.86,2023
2488,Product A,West,3630.13,2022
2489,Product E,East,3254.48,2024
2490,Product A,East,1730.81,2025
2491,Product C,South,3798.88,2023
2492,Product E,North,3278.61,2026
2493,Product C,West,3223.48,2023
2494,Product E,West,2811.8,2023
2495,Product C,East,155.81,2024
2496,Product B,South,3512.89,2025
2497,Product C,East,1942.6,2025
2498,Product B,East,4718.79,2023
2499,Product C,East,4108.13,2025
2500,Product E,East,2979.7,2024
2501,Product E,West,1335.69,2024
2502,Product E,West,1098.22,2026
2503,Product D,East,1767.89,2025
2504,Product A,East,2435.18,2026
2505,Product E,South,1550.72,2022
2506,Product B,East,2623.15,2024
2507,Product E,West,910.32,2023
2508,Product D,North,4890.79,2024
2509,Product B,West,628.83,2022
2510,Product D,South,4666.53,2023
2511,Product B,West,4576.53,2025
2512,Product C,North,2674.27,2025
2513,Product A,East,3652.06,2024
2514,Product A,North,2236.64,2023
2515,Product D,East,3187.17,2023
2516,Product A,East,1768.82,2026
2517,Product D,West,1575.68,2022
2518,Product D,West,2933.33,2025
2519,Product D,West,2540.84,2024
2520,Product A,South,2939.73,2023
2521,Product D,West,1504.64,2025
2522,Product A,South,1898.09,2024
2523,Product D,West,511.1,2025
2524,Product E,East,356.15,2024
2525,Product D,South,1341.94,2025
2526,Product B,North,463.81,2026
2527,Product D,South,608.5,2022
2528,Product C,South,4083.35,2025
2529,Product D,North,290.48,2022
2530,Product B,South,3328.82,2025
2531,Product B,East,1435.53,2023
2532,Product A,West,4370.57,2026
2533,Product E,North,2476.46,2026
2534,Product D,West,1597.32,2022
2535,Product A,East,2636.43,2023
2536,Product E,North,1971.59,2024
2537,Product D,West,2865.08,2026
2538,Product C,West,661.21,2023
2539,Product D,East,4985.25,2023
2540,Product B,West,2185.22,2022
2541,Product B,East,1806.33,2023
2542,Product C,South,3580.03,2023
2543,Product A,East,1883.11,2024
2544,Product E,South,4183.04,2022
2545,Product D,North,2325.93,2022
2546,Product B,West,3625.84,2023
2547,Product A,East,626.52,2024
2548,Product C,East,4245.98,2025
2549,Product B,West,3705.02,2026
2550,Product C,West,1137.41,2022
2551,Product D,North,811.9,2024
2552,Product E,North,1649.83,2024
